time,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,env,Z_RIGHT_INDEXlowpass10,Z_RIGHT_INDEXlowpass30,Z_RIGHT_INDEXguassianfilt,speed,vertical_velocity,acceleration,jerk,gesture_type,gesture_ID
63020.0,-0.10150837708757048,-0.06629473914341771,-0.20190224388473577,0.03573508,-0.2017833779854013,-0.20156426183124773,-0.20180923962730946,-0.16860562497914597,0.4214166235828857,0.2071057443883913,-0.16304728541231653,REP,GID_17
63030.0,-0.10020960629828961,-0.06479530947033475,-0.20310032148104096,0.03500997,-0.2028301155647903,-0.20314743129992394,-0.2028236543388176,-0.15376656505166106,0.4057411837948497,0.03906969033759992,-0.3010349392225025,REP,GID_17
63040.0,-0.09886098888920776,-0.06359930275582511,-0.20409095731482443,0.03413517,-0.20374909873242816,-0.20433471862205196,-0.20372914804795772,-0.20392279893155946,0.32446368863653846,-0.1839185193710385,-0.3661764835538834,REP,GID_17
63050.0,-0.09769675490901164,-0.06287644912350993,-0.20476522197487262,0.03313358,-0.20444403157644653,-0.20458097454988694,-0.20449330379050873,-0.2973225312203229,0.20504529340351635,-0.35595522933922485,-0.2947409820118038,REP,GID_17
63060.0,-0.09682273727419807,-0.06260861680047905,-0.2054006602238501,0.03201165,-0.2050528325898377,-0.20521260397753446,-0.20510224321709117,-0.39702147076623145,0.08503708064902729,-0.4094630684987242,-0.114134766361489,REP,GID_17
63070.0,-0.09626680686115764,-0.06266046953225178,-0.20603512202034452,0.03076303,-0.2055771906835438,-0.20600589519860024,-0.20554594626186792,-0.4798269597201377,-0.008200070899311658,-0.3525778240133731,0.08296691111194589,REP,GID_17
63080.0,-0.09603075497435246,-0.06291416616921475,-0.20624737548026081,0.02937208,-0.20590938966707006,-0.2066152988066371,-0.20583136701280738,-0.5351879070817939,-0.06636480242169235,-0.2318363182049386,0.21850006641220696,REP,GID_17
63090.0,-0.09600739935035076,-0.06327035501921888,-0.20592844144181904,0.02781732,-0.20598435183184283,-0.2058600716333622,-0.20602057004553465,-0.5578802169976779,-0.09303158088520175,-0.09081472732715296,0.2651072378133035,REP,GID_17
63100.0,-0.09604604775391068,-0.06363860085100957,-0.20571576790114976,0.02607807,-0.2061034850152376,-0.2053651464294346,-0.2062269443435155,-0.550483130435741,-0.09410341540953795,0.034524000037861165,0.22610620940723486,,
63110.0,-0.09608200187429582,-0.06394052086043363,-0.2061107607439335,0.02414141,-0.20649130408026767,-0.20630415358681087,-0.20654340892170697,-0.5225786278293351,-0.07668450358836656,0.10598351733337893,0.11605891366028412,,
63120.0,-0.09612133700198994,-0.06413500159110554,-0.2068720812966383,0.02200784,-0.20698515583911922,-0.20692604567951672,-0.20697934380895738,-0.49433847587659985,-0.051409259616829094,0.09340748316229454,-0.02843667076952705,,
63130.0,-0.09617940781834985,-0.06424915871805131,-0.20760758673988525,0.01969271,-0.2075027596517579,-0.20762251376912016,-0.20747193105437672,-0.49107248990235713,-0.029766073893389457,0.00635947045730507,-0.14043697677193778,,
63140.0,-0.0962503006837503,-0.06433128085452888,-0.2081846637256768,0.01723484,-0.20797539182571614,-0.2081113920079803,-0.2079433015560427,-0.5186356149004049,-0.018061429617281778,-0.09370462862907934,-0.1554922028701941,,
63150.0,-0.09627781846692775,-0.06440536281706906,-0.20858470930561393,0.01470318,-0.20838285880583263,-0.20861740017015895,-0.20834477575210797,-0.556609045743778,-0.015871712663191425,-0.13372384677260282,-0.06616687386098997,,
63160.0,-0.0961626235892275,-0.06449062982938955,-0.20880878336163175,0.01219794,-0.20869615742076503,-0.20882612475687734,-0.20867066732387335,-0.5788579469697887,-0.019558337082489937,-0.08823197403130593,0.06357660054470277,,
63170.0,-0.09585504822576585,-0.06460020845518744,-0.20893714959995743,0.009830211,-0.20896055912026834,-0.2088111679483631,-0.20895371530433965,-0.5740860257060733,-0.02512746409622325,0.006518844139521903,0.1492985630527181,,
63180.0,-0.09540962138973268,-0.06472372570917564,-0.20905860920674485,0.007698806,-0.20926688795582785,-0.20930952152890747,-0.20925147263672106,-0.5485186159743098,-0.02909896240131498,0.09346059810768564,0.1539569182135022,,
63190.0,-0.09488324185438238,-0.06484482716522921,-0.2092905342444204,0.005876692,-0.2095933112342979,-0.20908609753460775,-0.20962577745733843,-0.5134030257103446,-0.02913328992711256,0.14174199286994996,0.10554769958240665,,
63200.0,-0.09427008620515713,-0.06495062263777662,-0.20979977336299332,0.004402997,-0.21010934140307688,-0.20975749936660812,-0.21011972248691774,-0.4769509462596183,-0.02416310388440695,0.15789278217599562,0.051690310368047734,,
63210.0,-0.09360134033693401,-0.06502130347841065,-0.21048904938112148,0.003278264,-0.21076859261781844,-0.21083975737426947,-0.21074445968897598,-0.44315102543729856,-0.014311352284825852,0.15998538218510866,0.0023069213480247453,,
63220.0,-0.09296108399963446,-0.06504018685353512,-0.21124547387282577,0.002468033,-0.2114424993644165,-0.21105611504145566,-0.21148009314452385,-0.4105235343074691,-0.0014272444387916905,0.1397527025514354,-0.07399602918057195,,
63230.0,-0.09238516494967298,-0.06500998854093575,-0.2122559516746492,0.001910708,-0.21225293638105758,-0.21209603693404905,-0.2122764750836899,-0.3862581519281522,0.011225674118765008,0.056981108776676934,-0.18490852373309064,,
63240.0,-0.09188810815369036,-0.06494704561027138,-0.21344036511955924,0.001533918,-0.21311694432417702,-0.2135039410017643,-0.2130524105307707,-0.3994260195032728,0.020951813426533777,-0.09867662625043055,-0.253847398923975,,
63250.0,-0.09149914051028912,-0.06486525306479157,-0.21427794143071613,0.001273695,-0.2138313126290888,-0.2143183309593403,-0.21372968919655583,-0.4659119243980727,0.02688863830439712,-0.23667545341486942,-0.16876112340646623,,
63260.0,-0.0911977994054386,-0.06477133546781491,-0.2144368277811666,0.001085553,-0.2143351264985744,-0.2147848814515932,-0.21429911792870648,-0.5415440039987071,0.029126289449905193,-0.21621329727110025,0.06996150150415882,,
63270.0,-0.09094431475159984,-0.06467694101842947,-0.21435628489119188,0.0009401995,-0.21469000181181305,-0.21411364078661313,-0.21484117748992956,-0.5524991380808516,0.028122138068637312,-0.017364265757697797,0.27990407859670113,,
63280.0,-0.09073864100646999,-0.06459680822711442,-0.21494959213294704,0.0008183859,-0.21526026056750583,-0.2144605100299824,-0.21544524291678868,-0.48547200934034185,0.026087424519323544,0.18096656602501227,0.24915593781256695,,
63290.0,-0.09058425852524918,-0.06452127352347593,-0.21627893751107619,0.0007106984,-0.21610530833663968,-0.21665208578226736,-0.2160994594942719,-0.4192572594435976,0.027141019139565396,0.17054002084829112,-0.019812577070960676,,
63300.0,-0.09048230253365681,-0.06441724792979854,-0.21738170210291932,0.0006163772,-0.21676190045512583,-0.21759298811626604,-0.21668402269588008,-0.4363097240789812,0.03358293346259452,-0.0441853809719096,-0.2756499396350628,,
63310.0,-0.09045287144925077,-0.06427138059098596,-0.21773253897980532,0.0005362033,-0.21708084139361625,-0.2175517073791374,-0.21707292515564225,-0.5210173395716525,0.04245613124301373,-0.2436878213134618,-0.272333783021256,,
63320.0,-0.0904909021221159,-0.06410611258662229,-0.21766262055051644,0.0004691587,-0.2171796989208501,-0.2174704225705581,-0.21721906485261697,-0.5904035785804833,0.047500534544527344,-0.24243739119308225,-0.028365965085866134,,
63330.0,-0.09053268140520955,-0.06395397883598879,-0.21747753714433737,0.0004140317,-0.21713286942439802,-0.21754033504309822,-0.21714964802211884,-0.599053438228868,0.04430293319159187,-0.07536341741681357,0.20765470127552108,,
63340.0,-0.09051012350159571,-0.06384330596063972,-0.21712763774081664,0.0003698349,-0.21691785490202709,-0.21717610123330047,-0.21692486120624566,-0.5672574718530917,0.03333466942723052,0.07805930066681772,0.22640689207350775,,
63350.0,-0.09041804770944002,-0.06378963607333767,-0.21659460327267346,0.0003356746,-0.21659323161775706,-0.21659081882231107,-0.21661851997919246,-0.538982472866454,0.019483125338934097,0.09102873813029798,0.04927600128130254,,
63360.0,-0.09030766113338887,-0.06378085107911645,-0.2160724615897719,0.0003100133,-0.21626599010803665,-0.21607296009177632,-0.21630998552023456,-0.5449171965009862,0.008902312344558447,-0.015161759743858154,-0.13370771383090554,,
63370.0,-0.09022925858633626,-0.0637874780056239,-0.21578540453259093,0.0002907629,-0.2160231434236014,-0.21567607420968082,-0.21606244741749026,-0.5833228186830146,0.004160284769375474,-0.12445430463042939,-0.1636966468380139,,
63380.0,-0.09019889641606721,-0.06379400710485619,-0.21574742870141103,0.0002769436,-0.21591132473932073,-0.21586840383111916,-0.21589979064280387,-0.6227269866292435,0.0010843210240363784,-0.13821487831075185,-0.03650139638714277,,
63390.0,-0.09023554806165311,-0.0638341187588288,-0.21577118870064407,0.000267746,-0.21583775320479825,-0.2157380479671092,-0.21580958891460283,-0.6316060634836841,-0.008891339425120272,-0.045213302524637275,0.13574291518087397,,
63400.0,-0.0904025344101658,-0.06398626369736488,-0.2157189197255806,0.0002622448,-0.21579909179396056,-0.21582597168041673,-0.21576994072830918,-0.6031418263086551,-0.03394185841889033,0.09715576980345438,0.2450371230032772,,
63410.0,-0.09074948187627374,-0.06431005665948603,-0.21564308958034456,0.0002613434,-0.21576330957843975,-0.21563450027756514,-0.21577034266238843,-0.5471935522799155,-0.08236843486725205,0.2312225430274883,0.2603803651402914,,
63420.0,-0.09125919711911068,-0.0648857055581865,-0.21573443955258104,0.0002651683,-0.21578698027730087,-0.21546747952248108,-0.21580538972005672,-0.47072960528985597,-0.16416761539836822,0.3332496195241667,0.20317596299337373,,
63430.0,-0.09188307335888023,-0.06588942282108383,-0.21594925669967352,0.0002732098,-0.21591310302987088,-0.21616888509046536,-0.21586105066681976,-0.37854487564736133,-0.27937145514325307,0.3875663152883807,0.08794671296972277,,
63440.0,-0.092549877004526,-0.06739312156377372,-0.21595864548819946,0.0002844065,-0.21596034545758544,-0.21611872026379858,-0.21592421435972542,-0.28752590592600513,-0.4007136413640164,0.35843891803254324,-0.0842859011632501,,
