0.000000000000000000e+00,8.610211445727979085e-02,8.573526154113073061e-02,5.578536593481465966e-02,6.663642493874787076e-02,8.785816849311781085e-02,8.839869419775625570e-02,5.704004695368732752e-02,5.330381074640427180e-02,8.011726301979214815e-02,5.620489414709239212e-02,5.503157001654963854e-02,8.005423869021653649e-02,5.834177537546180597e-02,2.797805441279509545e-02,6.339959390955179908e-02,7.913767671867488751e-02,4.751978760111066208e-02,7.080124504448258305e-02,6.937709121228811948e-02,6.131155950614113059e-02,7.767212803412236466e-02,9.101483876633298387e-02,4.569224469189587384e-02,8.463276405362159249e-02,5.691202655603556232e-02,8.259993238484135414e-02,7.241903321064667443e-02,5.124492552232027404e-02,8.863143259912420469e-02,5.003411902910070985e-02,8.345550412443583643e-02,4.172753212371398818e-02,7.979894907725348929e-02,8.377492770641588316e-02,5.337937877128211273e-02,9.771772470981210379e-02,5.999017447553163518e-02,5.647487789952183868e-02,5.192816841754200469e-02,7.373083510951010389e-02,7.655500858087413429e-02,9.585110538723295992e-02,6.163834422382944572e-02,7.377021991570699433e-02,9.031782223133143217e-02,8.629809844334303259e-02,8.871725182783365971e-02,9.164068339502640104e-02,5.234050640357062328e-02,9.058082087666144422e-02,6.289345001182446160e-02,7.108586837105045075e-02,8.729291310037731733e-02,4.788232592667936161e-02,6.331344824069636001e-02,7.890926746090205779e-02,8.797856399300355013e-02,7.880032511004295137e-02,8.597413935330595891e-02,7.608334217322842985e-02,8.437765795444432393e-02,8.869116527342420231e-02,7.924507944478167976e-02,9.082009653209519029e-02,7.102114526242249426e-02,1.127734254474487413e-01,5.699015104295359485e-02,5.204430371147104190e-02,5.613770981193350745e-02,8.265723246420061954e-02,8.333783046297739416e-02,8.829198246853617316e-02,8.659193388550708026e-02,9.228967056583312067e-02,8.535950261497564362e-02,6.815386580274659933e-02,5.712871118906621970e-02,9.278583968529656445e-02,4.469965284213934381e-02,5.471073610509712137e-02,5.385591598368685146e-02,8.762845750001703460e-02,7.948852547573849459e-02,4.399189323138663621e-02,8.068415122594203848e-02,8.804605748147527333e-02,7.752043333487254606e-02,7.369090745350197202e-02,9.583830588953891338e-02,9.386852342428776697e-02,3.747492080226520750e-02,5.683570639333036800e-02,6.424496661728677782e-02,7.926218780266074126e-02,8.837724319683404328e-02,8.920256038755469685e-02,5.898186131552890510e-02,6.529789978343435164e-02,5.876584635217933089e-02,7.254227073971798723e-02,7.465415468602358551e-02,6.418562027030645656e-02,7.144814769466660553e-02,5.657273806378067260e-02,7.574687519484948894e-02,6.537676272698074442e-02,5.696956147389691666e-02,4.807060802546536671e-02
8.610211445727979085e-02,0.000000000000000000e+00,7.788199690866914882e-02,6.316775587633817468e-02,7.407482649157080823e-02,7.160013562343006677e-02,3.498103451020934118e-02,6.683227824729930100e-02,5.571813317485823508e-02,6.167794643954981060e-02,7.862973633478095858e-02,6.718430258619507989e-02,4.043957943350130757e-02,1.002541166112646126e-01,6.918240852285578724e-02,6.151579826657870703e-02,4.486389369456519199e-02,5.826432265827681534e-02,6.494623899709442427e-02,9.786311636576296158e-02,7.020987825410417160e-02,6.051871830588251983e-02,5.865425519165318874e-02,7.931934563016176942e-02,4.253717209776037428e-02,6.349530654609926439e-02,4.900884292209941456e-02,4.176708403399268660e-02,6.730045452114784277e-02,2.608975803796807422e-02,4.358723200464465625e-02,6.302669648550560111e-02,5.902383262848148043e-02,3.271312216817049562e-02,7.358209317873849742e-02,4.993877491085255832e-02,3.381012632059055001e-02,9.182959350244787600e-02,5.491288179626439142e-02,6.468706471333676711e-02,5.393227721269601427e-02,3.946114805278985033e-02,2.890278065827197110e-02,4.573418346502425985e-02,4.527785631872398298e-02,3.908542771367299468e-02,4.510272464773975448e-02,4.304765095264290881e-02,3.370508449970415626e-02,6.113171427447876977e-02,2.807301288295400640e-02,5.747817389579728403e-02,5.863492440329727551e-02,7.005007113787956041e-02,5.574168723548504623e-02,6.530295280108411315e-02,3.589082174825603683e-02,3.312752474585151791e-02,3.841428254802559117e-02,3.514394431102443872e-02,1.127681184831690747e-01,4.768592204158860620e-02,4.223505467125315826e-02,3.673315679899167435e-02,4.119846757077212651e-02,4.873040703584820277e-02,4.566833278204639884e-02,5.815340722833063636e-02,6.634334083146725680e-02,6.178601965211685115e-02,3.193518640336198006e-02,2.958806562436677029e-02,3.054528899154900293e-02,3.311790811896142550e-02,6.215305836769612069e-02,6.334147149515008401e-02,1.111263062623346898e-01,6.862786444559100529e-02,4.444874823549039428e-02,6.294766641619534142e-02,4.843316820008489870e-02,7.089445610200510728e-02,5.720306560331945428e-02,6.175759658129827828e-02,6.800597046859006845e-02,4.942612553578342588e-02,8.815917015126728540e-02,3.781480390846486683e-02,5.767177612585051155e-02,3.205869202035185189e-02,2.096517156168829082e-02,7.929845247142353060e-02,5.845866227070350973e-02,6.273428016662070672e-02,3.044852550321220166e-02,4.332102991042240114e-02,2.953246235009398049e-02,5.735482596059015420e-02,6.783220959954375240e-02,6.575769277795172341e-02,3.827353297892891609e-02,8.695554650969856969e-02,7.346801302969331593e-02,7.943797734506231889e-02,9.603387998812530635e-02,7.957484206443675434e-02,7.851879911499941300e-02,7.535707477610989469e-02,6.153357865788372516e-02
8.573526154113073061e-02,7.788199690866914882e-02,0.000000000000000000e+00,4.629878033854335079e-02,4.634823260582667664e-02,5.562047916262609359e-02,8.007920340614826937e-02,4.707644197150685078e-02,8.555766672910052051e-02,3.755342993491438824e-02,5.180645240487451175e-02,4.894851795487483587e-02,6.926938868578325081e-02,9.230128410468120548e-02,8.094832536713661431e-02,5.081098458410591989e-02,6.637300748931564132e-02,5.610226961963062781e-02,5.836429650199421310e-02,9.010136988391022339e-02,8.168102465176400873e-02,5.862657151578176684e-02,5.627583117825823295e-02,7.955426430391196457e-02,8.788465684786170296e-02,5.491030867263615306e-02,5.963816084131307732e-02,6.102594447009425382e-02,4.970898896566000591e-02,6.867878936305489568e-02,6.651407252225081945e-02,9.077437445418397310e-02,7.789667184939326472e-02,7.537643488915168888e-02,7.008333550870211870e-02,4.849347129262092382e-02,6.695970071352140562e-02,9.468517902628822980e-02,5.254357000726857241e-02,6.226663063006805665e-02,6.299973494958996389e-02,6.601591942241701039e-02,8.653983590646352475e-02,6.888815836293117612e-02,6.551374430146086891e-02,6.868399890959343834e-02,8.305375707764682536e-02,6.629416454508997580e-02,8.062736097794329093e-02,6.079851894982891969e-02,8.506934593173201553e-02,5.337062329788206522e-02,4.499170332301716257e-02,9.209334946990668791e-02,6.445890108295233845e-02,6.586304901118773814e-02,6.535374897948639794e-02,7.425393345724078109e-02,6.486781662946765337e-02,7.886957659833628009e-02,1.227689612965060934e-01,7.514939944702848929e-02,7.371741574184161039e-02,5.951084252887421655e-02,6.504286021197716594e-02,6.416136989856188744e-02,5.890474658056804591e-02,5.093609672834408658e-02,5.435697398471046188e-02,4.971721255873277207e-02,7.845490424259451978e-02,8.450545593067182448e-02,8.772413767290765385e-02,8.544276375684134450e-02,6.893085527239919963e-02,4.750000801260397670e-02,6.685785116396235350e-02,5.598102595709054247e-02,6.508537969070062046e-02,5.468032273966579732e-02,5.218519005679346512e-02,6.308934833447897572e-02,6.270665694931069900e-02,5.646889444053072860e-02,5.721075666261822568e-02,6.662807195922036685e-02,5.696809381208740169e-02,6.841712152783059608e-02,4.479713969213940106e-02,7.586055155895400637e-02,9.299888210655363197e-02,6.758800504541913334e-02,6.572691276485857770e-02,5.473218564332892749e-02,7.576903401888075706e-02,7.968573523876569531e-02,7.785028428564330638e-02,6.167723335101655407e-02,5.251570199343601197e-02,5.217394019002927902e-02,8.059066199466846658e-02,9.520446394837907278e-02,5.334503160984331582e-02,5.064777817621102241e-02,9.579536592964485453e-02,4.277948329711721287e-02,8.170503423809835630e-02,6.993948997547583257e-02,5.331281934895593794e-02
5.578536593481465966e-02,6.316775587633817468e-02,4.629878033854335079e-02,0.000000000000000000e+00,3.820006842504607147e-02,3.981840035801954142e-02,6.558964272317475974e-02,3.200699420872092638e-02,6.140687322874808368e-02,2.354055644213875684e-02,1.971972991064815245e-02,2.058504447341615376e-02,5.503872134032395530e-02,6.024098519294914661e-02,5.462054651327272886e-02,3.366722585418819441e-02,5.626594633514526295e-02,3.511256383764605610e-02,3.307396887799868984e-02,6.416518969401709127e-02,5.517512566776320432e-02,5.994275403363857890e-02,5.417249639695120161e-02,5.972321364980841263e-02,6.815712007428190167e-02,2.447717953859371645e-02,5.419556076642361581e-02,5.404831391322006268e-02,3.465619228535746915e-02,5.386169022934479689e-02,3.595500469942924937e-02,8.379004545587283304e-02,5.175629238347926458e-02,6.168413787603568149e-02,7.286852635268380174e-02,3.308026927505744452e-02,5.712804731917742185e-02,7.325127105477827194e-02,3.637267486039129361e-02,3.757097618140603501e-02,6.136689171069521775e-02,5.443301091372115125e-02,7.091504504339340986e-02,5.730188677255190072e-02,5.681569529981207733e-02,6.025107687134730744e-02,7.007525704818848289e-02,6.066276840777905938e-02,7.244678185925476632e-02,3.416569007390102969e-02,6.718092999645051966e-02,2.571943869492737678e-02,2.694105733366400357e-02,7.711950228958699971e-02,4.703835200489105833e-02,4.063912370618572023e-02,5.839710552808518446e-02,6.470448728406560934e-02,5.512339031557422081e-02,6.417393659724444921e-02,9.230982508408576426e-02,6.267945496311026765e-02,6.428846786059901064e-02,4.715449770481779795e-02,6.196747464272649164e-02,5.420765078015531147e-02,6.629392502656659969e-02,4.387555767026601883e-02,3.355290597623272059e-02,3.568307281617184856e-02,6.089372103828547683e-02,6.742274878808930672e-02,6.724463059654203767e-02,6.898608102869555059e-02,6.045983659656829073e-02,2.928931334614161622e-02,5.944931181020736422e-02,4.951317204541737238e-02,5.306274570501871152e-02,3.973609278204177919e-02,3.762680143455674614e-02,4.496398967636211497e-02,5.685997908243244081e-02,3.035610002142519540e-02,4.809888364410417477e-02,6.955337683723865350e-02,4.395804580328716016e-02,5.251658036408858587e-02,2.962954251604728653e-02,6.326759112904771498e-02,7.290862052849654551e-02,4.690298362704632684e-02,4.427538459348732969e-02,3.758132329971570346e-02,6.081354976336653811e-02,6.710420304359331067e-02,6.012482764401003849e-02,3.992201763533566317e-02,4.093519236197168398e-02,3.392129219748331315e-02,6.506490619967661426e-02,8.140029492725085747e-02,3.083874467435799779e-02,4.175722328009377760e-02,6.649402802597233209e-02,3.524323848180383606e-02,7.366749874621160432e-02,3.904510367994334236e-02,4.808005606269193793e-02
6.663642493874787076e-02,7.407482649157080823e-02,4.634823260582667664e-02,3.820006842504607147e-02,0.000000000000000000e+00,5.479164967785155049e-02,7.330822772726815206e-02,3.749994211751914858e-02,6.492020470836722124e-02,3.614341823727981046e-02,4.238239671756533627e-02,4.485887446876892642e-02,5.576685342901623044e-02,7.219042904094852275e-02,6.554476780446041873e-02,4.309424828614834280e-02,6.013964853376520259e-02,4.186928953055153030e-02,4.269000876355947410e-02,7.304490754309188316e-02,6.219985004300976339e-02,5.363915770986710241e-02,7.318548149905912403e-02,5.745399022110071058e-02,8.148343995095744252e-02,4.009843910290705749e-02,4.822395059170054427e-02,5.010089308936370445e-02,4.115129101761207803e-02,6.156665364950662800e-02,5.001919904620476254e-02,8.803895455914577395e-02,5.873173153939072882e-02,6.768201785016639271e-02,7.495947100646305206e-02,4.321733980521420826e-02,5.978382937867302710e-02,8.043260496556833838e-02,4.124476348608013820e-02,4.324517926242226612e-02,6.119419642715471369e-02,6.192314332354183909e-02,7.797378024297151045e-02,5.922044809424061723e-02,6.531741678455016409e-02,6.186717935671676855e-02,7.890941145867667872e-02,5.768693282498402880e-02,7.884727484244109796e-02,4.390486087728629611e-02,7.881435172267306499e-02,4.114456620450613472e-02,3.383242941540427068e-02,8.788809044618099697e-02,4.781118260686199883e-02,4.649808415775747578e-02,5.634881223617044937e-02,6.562619117901373478e-02,5.562362428792341079e-02,6.943440284933570517e-02,1.057362749679193470e-01,6.897962885377054154e-02,6.741513784660457809e-02,5.139482227170040496e-02,6.093703313551785544e-02,5.469777307131633987e-02,5.807973722664528521e-02,4.974850313241095667e-02,4.747451239300953807e-02,3.877897098490278721e-02,7.177737974965817114e-02,7.871446689603857350e-02,8.086427564626143261e-02,8.382348506698314439e-02,6.396327118026087777e-02,3.833158978741250250e-02,4.923209174515767034e-02,5.441495396259716372e-02,5.584713330949966220e-02,4.099314434944469066e-02,5.037973563458637144e-02,5.472146853374163650e-02,5.559990862912696924e-02,4.261081942977877624e-02,5.085631132773930918e-02,6.769654975921519935e-02,4.997418913709973654e-02,6.187108625045030508e-02,4.029557124306842875e-02,6.818787657393679535e-02,8.917113043429504560e-02,5.253781663964719739e-02,4.785488143494569940e-02,4.678991576591952362e-02,7.103864662957050380e-02,7.093858693815348337e-02,6.983019524899498898e-02,4.382770601971069241e-02,4.116410106930547957e-02,4.492244839965055248e-02,7.582770158546663086e-02,8.749650752222741523e-02,4.354497962687169099e-02,4.792504371866761204e-02,6.113860487266355864e-02,4.361937415132927792e-02,7.786029417104052552e-02,4.553981026325359255e-02,5.161224046327982096e-02
8.785816849311781085e-02,7.160013562343006677e-02,5.562047916262609359e-02,3.981840035801954142e-02,5.479164967785155049e-02,0.000000000000000000e+00,8.683504245102073582e-02,5.107292822046308883e-02,8.341873213900938278e-02,3.662359095637466450e-02,3.938731601789326880e-02,4.267510893822710344e-02,7.951364130249886919e-02,8.132243079808043618e-02,8.618450318098960783e-02,6.029209724255566588e-02,7.743059990857352470e-02,5.632908502736234946e-02,2.915646692431802037e-02,7.959060450906958739e-02,7.136763525824940668e-02,7.734548593072405887e-02,3.996752365494586623e-02,8.854049302033539792e-02,8.720905454738890616e-02,5.032112984118193577e-02,6.881319431749627347e-02,7.148572572151123961e-02,5.853794698819717729e-02,7.264187483612379037e-02,6.475968080951187422e-02,1.009223878821943199e-01,8.303704561237826298e-02,7.563362171920846866e-02,8.457404509770330425e-02,6.166485554560620364e-02,7.792177725925678033e-02,9.899931042575040030e-02,5.732472949137982360e-02,4.921820115566927917e-02,8.464431843462270899e-02,7.120729003655992817e-02,9.394746694118413788e-02,7.312254378861547666e-02,8.665569127950976946e-02,8.496117704508525381e-02,8.838100164013173998e-02,7.747503052680700109e-02,8.876192581127820280e-02,5.432485924213777129e-02,8.992075292228537964e-02,5.271569005639035327e-02,4.119077911557317284e-02,9.500235682287291872e-02,6.395724191700806471e-02,4.501220160066559534e-02,8.094835680977727210e-02,8.925180757810581567e-02,6.720759623297435648e-02,8.782328981651581212e-02,1.311568738721392846e-01,8.382083786009865423e-02,8.510951009092804220e-02,6.781110237200679847e-02,9.225345234454251919e-02,7.296450176895873108e-02,8.600598401128327353e-02,6.662641672496198708e-02,5.390209786112092061e-02,5.425648868143422704e-02,7.988604394022216781e-02,8.266496037729340052e-02,9.171486126351655055e-02,8.963539018679456127e-02,7.704758066838886255e-02,2.948980036632209076e-02,7.580401738388042876e-02,7.449376320861324230e-02,7.149106634319828124e-02,5.810785077356067641e-02,6.191136606261549158e-02,7.041899486184871604e-02,7.067113836001812088e-02,3.287451101975339546e-02,6.668650653658164673e-02,8.911159182007420687e-02,3.561924692868557313e-02,7.327611500320176108e-02,5.728237504499684996e-02,8.741423765359289388e-02,8.845120384746636699e-02,7.386986759743782716e-02,5.180877078770122074e-02,5.013199487609742294e-02,8.704454546097016576e-02,8.797123898380269924e-02,8.498859504919649421e-02,5.983116472912495404e-02,4.317739043460246812e-02,4.731503184898022685e-02,8.128316937755146465e-02,9.835870268181753917e-02,4.516914493519502694e-02,2.412138935625358568e-02,1.006441415524221977e-01,4.218081382853992173e-02,9.723410848204876167e-02,6.530901663451958716e-02,6.547473886643062624e-02
8.839869419775625570e-02,3.498103451020934118e-02,8.007920340614826937e-02,6.558964272317475974e-02,7.330822772726815206e-02,8.683504245102073582e-02,0.000000000000000000e+00,5.932100046203627602e-02,6.932601125239877538e-02,6.350465245407539705e-02,6.928006591935997882e-02,6.689254453310139459e-02,2.672956724505189813e-02,1.013094862447329325e-01,7.648624882303914352e-02,5.723900768019152957e-02,3.605337359872386876e-02,6.317927978960541369e-02,7.289590961915883016e-02,1.021435510930419899e-01,7.904946245076767408e-02,5.022762019558445895e-02,7.482552986056990874e-02,7.470664997176833244e-02,2.457399649397329355e-02,6.397396225764354072e-02,2.848258365094295461e-02,2.567773301964229940e-02,6.329490151996199077e-02,2.491969185935577480e-02,6.090222159381002143e-02,6.977679328203448272e-02,6.677495179858490559e-02,1.787882357673698658e-02,7.706656326059777018e-02,5.543688604420628913e-02,3.411423357069010703e-02,1.054530803474983819e-01,5.378102235239728274e-02,6.814922201480495823e-02,4.903115598199624114e-02,3.660805226881034408e-02,3.293644509851394175e-02,1.659423847998781065e-02,4.401047566707162045e-02,2.988230497576864833e-02,2.549164738641522890e-02,3.080638966978750323e-02,3.752495090877837336e-02,5.568703780070356768e-02,1.603179139044653978e-02,5.550010108230581107e-02,6.140670663253616768e-02,3.680309249497294016e-02,5.497213712415678633e-02,7.501609349566440432e-02,2.463294230542964133e-02,2.678795139467082115e-02,1.401379440124640545e-02,2.042244210035815480e-02,1.306185002610430190e-01,2.905606582028523108e-02,3.528761089547864660e-02,3.017375547709661571e-02,3.692443963141715801e-02,3.539140483223229133e-02,4.252710638360900075e-02,5.713343241616840318e-02,6.971558592255719389e-02,6.374448351207261110e-02,2.644509634108757265e-02,2.045357991318888860e-02,2.505299451816633827e-02,2.045316157971653268e-02,3.553066389989565504e-02,7.006890272021128185e-02,1.076176204261215658e-01,6.626755895076433256e-02,2.465166266579913584e-02,6.285559728655737421e-02,5.130730796069778860e-02,5.235204878366147424e-02,3.033269516779098576e-02,6.979109313703271700e-02,6.475784155107364159e-02,3.710574648503166956e-02,8.493686710522699301e-02,3.067526335870519177e-02,5.864448197243889854e-02,3.069902941492622800e-02,2.714916971863431949e-02,7.731795628224487349e-02,6.576714350430261369e-02,6.229276028936420878e-02,2.481941794500701695e-02,2.346549317812715932e-02,3.049803854485421545e-02,4.886337277004628582e-02,5.998740266286704814e-02,6.363084265157424591e-02,2.709022924244816263e-02,6.892213408452267653e-02,6.441871124476208910e-02,8.544835747312169716e-02,9.732118645315752936e-02,8.213042915297148749e-02,8.706721378101203723e-02,8.410642833605623536e-02,6.093558216288163382e-02
5.704004695368732752e-02,6.683227824729930100e-02,4.707644197150685078e-02,3.200699420872092638e-02,3.749994211751914858e-02,5.107292822046308883e-02,5.932100046203627602e-02,0.000000000000000000e+00,5.583308317497235468e-02,3.020715419686957268e-02,2.881904900737193229e-02,3.389246554331983713e-02,5.636263597649053547e-02,6.354744116928837117e-02,5.118022032478262290e-02,2.967900089232499913e-02,6.519991962929762297e-02,3.134470828922822361e-02,3.348976749832494743e-02,6.293488500345698067e-02,5.230285488120802601e-02,6.122161599328446169e-02,5.962921758613275863e-02,5.419885908723191120e-02,6.708202570560083122e-02,2.813701230226508393e-02,5.071760694220992655e-02,4.836782465310081325e-02,2.856249675219459452e-02,5.874335058681073862e-02,4.365089728342504138e-02,7.976713777892645296e-02,4.235112208080753227e-02,5.744361396474477466e-02,6.858808113491897396e-02,3.541718464672388017e-02,6.252494199073961589e-02,7.565740440395611610e-02,2.199112553190235228e-02,3.508855903649012870e-02,6.528403070862004443e-02,5.268559890756836089e-02,6.744034621180802769e-02,4.384371667228648822e-02,7.063523445734461170e-02,6.351182469529369212e-02,6.814158171352550919e-02,6.056816034611785943e-02,6.923105413376579031e-02,2.389668049635600491e-02,6.441005236182417715e-02,2.121803411717616480e-02,2.888281251960491194e-02,7.805877035974165268e-02,2.871093792254971605e-02,3.449974934335138521e-02,4.948779178566200393e-02,6.440862921912363093e-02,4.846296792874809495e-02,5.882748962427526013e-02,1.015199374433268381e-01,6.376177668666570264e-02,6.844667860708761320e-02,4.979381470373954455e-02,6.575571746191068156e-02,5.238612904474607840e-02,6.929419439035956751e-02,4.426456669420505280e-02,3.932416316701015102e-02,1.450653925777771816e-02,5.932671817146312199e-02,6.377850498488943365e-02,6.635395915239726550e-02,6.289803038054747608e-02,6.002902605727655078e-02,3.622748702974439017e-02,6.111779342099737944e-02,3.550942970852451891e-02,5.367130120056170378e-02,2.198008363205716797e-02,4.186827534298399878e-02,3.401270663120957438e-02,5.208840178601960302e-02,3.664421540053296178e-02,3.700523864044708011e-02,6.318084553975154838e-02,4.905634880327740255e-02,5.463450140020791046e-02,2.526270349654752626e-02,6.425823040199905856e-02,7.240251870198037565e-02,3.665186751814358823e-02,3.550822248484948596e-02,2.983078688943506182e-02,5.757907427497161584e-02,6.750200667628995788e-02,6.189734160495764803e-02,3.044629113860687283e-02,3.021779770261502976e-02,2.553801344696155287e-02,6.031174694512779488e-02,7.349689625209984700e-02,2.908941563380667769e-02,3.956844441118393535e-02,6.681167244025655594e-02,3.810276337233248906e-02,7.665786119458996295e-02,4.883771200829702813e-02,4.226470562052851015e-02
5.330381074640427180e-02,5.571813317485823508e-02,8.555766672910052051e-02,6.140687322874808368e-02,6.492020470836722124e-02,8.341873213900938278e-02,6.932601125239877538e-02,5.583308317497235468e-02,0.000000000000000000e+00,6.613151439537648391e-02,6.066133863824180877e-02,5.705963076055385608e-02,6.694882384967085209e-02,7.859935939208909095e-02,3.493214857363512865e-02,5.175475115231393392e-02,6.895510502434375188e-02,4.981047118129886681e-02,6.446957513970544285e-02,8.111248018838397578e-02,6.382860580198400358e-02,7.187588340427746025e-02,7.906165148083199590e-02,3.088530282095591079e-02,6.369123671838321232e-02,5.183883646700900710e-02,6.375974909122432421e-02,6.047597133744168907e-02,5.949589755178781580e-02,5.431402734528351095e-02,3.342411173178905931e-02,7.687449686029267093e-02,3.141505530655526457e-02,6.146664608127062196e-02,8.023470473223030808e-02,4.641610106599380892e-02,6.250186704545028504e-02,4.253554711276934241e-02,5.466158088485423977e-02,4.722757745411828439e-02,7.408751621027932777e-02,5.080952994076397972e-02,5.922335633246010589e-02,5.782104041936957789e-02,7.178030117261771648e-02,6.541913985005957943e-02,6.875753343190531275e-02,6.924534466565902824e-02,6.098723891726282043e-02,4.940829597630021219e-02,6.353916482347946038e-02,5.987784816853224112e-02,6.306529638862529152e-02,8.449643033229002620e-02,5.381802702719951093e-02,6.460789276224557232e-02,5.930390098548703193e-02,6.235824402282991175e-02,5.869786550614164433e-02,6.376862724995763232e-02,5.753764470103193973e-02,6.900459120834881444e-02,6.650004034694061150e-02,5.464859650741808739e-02,7.317172090132011142e-02,5.898135338503737030e-02,8.089863178472701810e-02,5.742797844278518804e-02,6.499526016611313628e-02,5.839248691364696403e-02,5.045162527461154178e-02,5.756714532613209367e-02,6.403263795684752124e-02,6.475108050406656879e-02,7.014431222148963252e-02,7.090276309057393089e-02,1.056396771800871687e-01,6.083659663294863768e-02,6.150620046346876729e-02,4.727601197869941291e-02,4.767380502050835162e-02,6.388978930078417773e-02,6.604563229319442008e-02,6.896191346051581961e-02,4.959821439534489729e-02,6.354585109812047050e-02,8.074816149418038991e-02,5.091938421918384972e-02,5.708505564225206663e-02,6.409503078321145131e-02,7.007267499255596943e-02,4.865217764290993147e-02,5.403647765576752998e-02,6.448665460022756646e-02,5.601368959213635229e-02,7.190062257576827764e-02,5.485212916273613654e-02,5.509469242057081495e-02,6.653797193689897638e-02,6.122078310093546222e-02,5.976347716487493550e-02,7.939846820594501087e-02,5.879577204940105578e-02,8.383775679589804131e-02,5.226469027140688561e-02,8.386610619431790481e-02,7.186453858548169649e-02,6.233355136779661354e-02,5.277975051034324711e-02
8.011726301979214815e-02,6.167794643954981060e-02,3.755342993491438824e-02,2.354055644213875684e-02,3.614341823727981046e-02,3.662359095637466450e-02,6.350465245407539705e-02,3.020715419686957268e-02,6.613151439537648391e-02,0.000000000000000000e+00,2.771856362074229946e-02,2.971159796699829672e-02,5.594137556668097450e-02,7.792022639134851825e-02,6.756833337049604482e-02,3.300012519660023430e-02,6.220335541950022806e-02,3.879021029223296557e-02,3.252548111137167075e-02,7.549137136215597343e-02,6.497500340798993690e-02,5.780398483496879125e-02,4.778084508081518328e-02,7.258497599391418309e-02,7.303555122620539186e-02,2.944411489562909559e-02,4.763812099581909293e-02,5.334880104781170029e-02,3.493004023059866070e-02,5.264689399543552584e-02,4.437623618792541080e-02,8.551608376847920356e-02,6.065628437816889679e-02,6.387677377363645825e-02,7.194143994124253816e-02,3.625506757507527406e-02,5.426161742495668600e-02,8.933864644258980581e-02,3.685433262465449833e-02,4.056089473782113763e-02,6.270780341446210993e-02,5.546346665284179051e-02,7.061980026029597568e-02,6.004007928970821889e-02,6.618999038832869275e-02,6.177121880125136660e-02,7.303207855891136191e-02,5.878466989548191551e-02,7.102651349861742458e-02,3.499548400524048197e-02,6.858044617781540453e-02,2.702415000432558528e-02,1.628840794805189521e-02,8.421116138720685651e-02,4.384918063913213065e-02,4.413816567199670138e-02,5.491232193265332961e-02,6.393419630901392425e-02,5.288696397762455981e-02,6.222505366264645399e-02,1.206461515700679721e-01,6.663721705757640057e-02,6.585992560575636146e-02,4.757379198426234940e-02,6.100958869975562499e-02,5.655435982398373390e-02,5.679690905535311751e-02,4.572612708777051144e-02,3.948002444126924582e-02,3.126448171227581840e-02,6.241407080815814662e-02,6.804828273565301233e-02,7.118847170451729489e-02,6.974359760617951376e-02,5.829702780173421500e-02,2.082801524831776399e-02,6.190709155513810652e-02,5.133614675817835954e-02,4.910152428443109035e-02,4.290979937363980506e-02,4.017006854333520643e-02,4.968033424729292186e-02,5.198525851672238657e-02,2.428005697903604793e-02,5.131192727052968916e-02,6.385626783794219608e-02,4.275986486109404489e-02,5.350065480004652374e-02,2.643111233483750808e-02,6.311828704123904898e-02,7.632358000670055875e-02,5.615363420230555513e-02,4.510896176795105295e-02,4.087505851492676673e-02,6.209763718942223204e-02,6.954357106606542938e-02,6.189482097331396038e-02,3.887943322323305501e-02,3.722597732798828968e-02,3.305204061676180610e-02,7.086963560272606377e-02,8.959405983828552800e-02,3.621759185496266353e-02,3.078540271203469500e-02,8.362051867848144249e-02,2.853305144623672490e-02,8.760044749740604486e-02,5.121155342373379799e-02,5.283010935119965279e-02
